Label,Fwd IAT Min,Fwd IAT Max,Fwd IAT Sum,Fwd IAT Ave,Fwd IAT Std,Bwd IAT Min,Bwd IAT Max,Bwd IAT Sum,Bwd IAT Ave,Bwd IAT Std,Flow IAT Min,Flow IAT Max,Flow IAT Ave,Flow IAT Std,Fwd Flag Ack Num,Bwd Flag Ack Num,F/Bwd Flag Ack Ratio,Fwd Flag Ack Speed,Bwd Flag Ack Speed,Fwd Flag Cwr Num,Bwd Flag Cwr Num,F/Bwd Flag Cwr Ratio,Fwd Flag Cwr Speed,Bwd Flag Cwr Speed,Fwd Flag Ecn Num,Bwd Flag Ecn Num,F/Bwd Flag Ecn Ratio,Fwd Flag Ecn Speed,Bwd Flag Ecn Speed,Fwd Flag Fin Num,Bwd Flag Fin Num,F/Bwd Flag Fin Ratio,Fwd Flag Fin Speed,Bwd Flag Fin Speed,Fwd Flag Ns Num,Bwd Flag Ns Num,F/Bwd Flag Ns Ratio,Fwd Flag Ns Speed,Bwd Flag Ns Speed,Fwd Flag Push Num,Bwd Flag Push Num,F/Bwd Flag Push Ratio,Fwd Flag Push Speed,Bwd Flag Push Speed,Fwd Flag Res Num,Bwd Flag Res Num,F/Bwd Flag Res Ratio,Fwd Flag Res Speed,Bwd Flag Res Speed,Fwd Flag Reset Num,Bwd Flag Reset Num,F/Bwd Flag Reset Ratio,Fwd Flag Reset Speed,Bwd Flag Reset Speed,Fwd Flag Syn Num,Bwd Flag Syn Num,F/Bwd Flag Syn Ratio,Fwd Flag Syn Speed,Bwd Flag Syn Speed,Fwd Flag Urg Num,Bwd Flag Urg Num,F/Bwd Flag Urg Ratio,Fwd Flag Urg Speed,Bwd Flag Urg Speed,Fwd Pkt Len Min,Fwd Pkt Len Max,Fwd Pkt Len Sum,Fwd Pkt Len Ave,Fwd Pkt Len Std,Bwd Pkt Len Min,Bwd Pkt Len Max,Bwd Pkt Len Sum,Bwd Pkt Len Ave,Bwd Pkt Len Std,Flow Pkt Len Min,Flow Pkt Len Max,Flow Pkt Len Ave,Flow Pkt Len Std,Fwd Pkt Num,Bwd Pkt Num,F/Bwd Pkt Ratio,Fwd Pkt Speed,Bwd Pkt Speed,Fwd Byte Num,Bwd Byte Num,F/Bwd Byte Ratio,Fwd Byte Speed,Bwd Byte Speed
Normal,0.0,0.0,0.0,0.0,0.0,0.057360888,0.057360888,0.057360888,0.057360888,0.0,0.057360888,0.057360888,0.057360888,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,75,76,151,75.5,0.707106781,75,76,75.5,0.707106781,0,2,0,0.0,34.86689563,0,151,0,0.0,2632.45062
Normal,0.0,0.0,0.0,0.0,0.0,0.011713982,0.011713982,0.011713982,0.011713982,0.0,0.011713982,0.011713982,0.011713982,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,75,76,151,75.5,0.707106781,75,76,75.5,0.707106781,0,2,0,0.0,170.7358716,0,151,0,0.0,12890.55831
Normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,102,102,102,102.0,0.0,102,102,102.0,0.0,0,1,0,0.0,0.0,0,102,0,0.0,0.0
Normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,68,68,68,68.0,0.0,68,68,68.0,0.0,0,1,0,0.0,0.0,0,68,0,0.0,0.0
Normal,0.0,0.0,0.0,0.0,0.0,0.016317844,4.686807156,4.727255821,1.57575194,2.694255681,0.016317844,4.686807156,1.57575194,2.694255681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,76,77,306,76.5,0.577350269,76,77,76.5,0.577350269,0,4,0,0.0,0.84615684,0,306,0,0.0,64.73099828
Normal,0.016348124,1.404683828,4.980169058,0.262114161,0.326257937,0.0,0.0,0.0,0.0,0.0,0.016348124,1.404683828,0.262114161,0.326257937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,100,5.0,0.0,0,0,0,0.0,0.0,5,5,5.0,0.0,20,0,0,4.015927974,0.0,100,0,0,20.07963987,0.0
Normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,67,67,67,67.0,0.0,67,67,67.0,0.0,0,1,0,0.0,0.0,0,67,0,0.0,0.0
Normal,0.0,0.0,0.0,0.0,0.0,4.382812023,4.382812023,4.382812023,4.382812023,0.0,4.382812023,4.382812023,4.382812023,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,68,68,136,68.0,0.0,68,68,68.0,0.0,0,2,0,0.0,0.456328038,0,136,0,0.0,31.03030657
Normal,0.0,0.0,0.0,0.0,0.0,0.018283129,4.153575897,4.19796896,1.399322987,2.385256199,0.018283129,4.153575897,1.399322987,2.385256199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,75,77,304,76.0,0.816496581,75,77,76.0,0.816496581,0,4,0,0.0,0.952841719,0,304,0,0.0,72.41597068
Normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,102,102,102.0,0.0,0,0,0,0.0,0.0,102,102,102.0,0.0,1,0,0,0.0,0.0,102,0,0,0.0,0.0
Normal,0.0,0.0,0.0,0.0,0.0,0.023805857,0.023805857,0.023805857,0.023805857,0.0,0.023805857,0.023805857,0.023805857,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,75,76,151,75.5,0.707106781,75,76,75.5,0.707106781,0,2,0,0.0,84.01243384,0,151,0,0.0,6342.938755
Normal,0.0,0.0,0.0,0.0,0.0,0.021702766,4.032984018,4.07638979,1.358796597,2.315914242,0.021702766,4.032984018,1.358796597,2.315914242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,76,77,306,76.5,0.577350269,76,77,76.5,0.577350269,0,4,0,0.0,0.98126038,0,306,0,0.0,75.06641906
Normal,0.0,0.0,0.0,0.0,0.0,0.041475058,4.130399942,4.228974104,1.409658035,2.356244559,0.041475058,4.130399942,1.409658035,2.356244559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,76,77,306,76.5,0.577350269,76,77,76.5,0.577350269,0,4,0,0.0,0.945855898,0,306,0,0.0,72.35797619
Normal,0.0,0.0,0.0,0.0,0.0,4.054687023,4.054687023,4.054687023,4.054687023,0.0,4.054687023,4.054687023,4.054687023,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,68,68,136,68.0,0.0,68,68,68.0,0.0,0,2,0,0.0,0.493256323,0,136,0,0.0,33.54142996
Normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,67,67,67,67.0,0.0,67,67,67.0,0.0,0,1,0,0.0,0.0,0,67,0,0.0,0.0
Normal,0.0,0.0,0.0,0.0,0.0,0.037026167,0.037026167,0.037026167,0.037026167,0.0,0.037026167,0.037026167,0.037026167,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,76,77,153,76.5,0.707106781,76,77,76.5,0.707106781,0,2,0,0.0,54.0160968,0,153,0,0.0,4132.231405
Normal,0.006630898,1.587213039,4.733160973,0.364089306,0.451605534,0.0,0.0,0.0,0.0,0.0,0.006630898,1.587213039,0.364089306,0.451605534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,70,5.0,0.0,0,0,0,0.0,0.0,5,5,5.0,0.0,14,0,0,2.95785417,0.0,70,0,0,14.78927085,0.0
Normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,67,67,67,67.0,0.0,67,67,67.0,0.0,0,1,0,0.0,0.0,0,67,0,0.0,0.0
Normal,0.0,0.0,0.0,0.0,0.0,0.055042028,0.055042028,0.055042028,0.055042028,0.0,0.055042028,0.055042028,0.055042028,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,76,77,153,76.5,0.707106781,76,77,76.5,0.707106781,0,2,0,0.0,36.33588896,0,153,0,0.0,2779.695505
Normal,0.0,0.0,0.0,0.0,0.0,4.171858788,4.171858788,4.171858788,4.171858788,0.0,4.171858788,4.171858788,4.171858788,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,67,68,135,67.5,0.707106781,67,68,67.5,0.707106781,0,2,0,0.0,0.479402588,0,135,0,0.0,32.35967467
Normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,68,68,68,68.0,0.0,68,68,68.0,0.0,0,1,0,0.0,0.0,0,68,0,0.0,0.0
Normal,0.0,0.0,0.0,0.0,0.0,0.021702766,4.728297234,4.771702766,1.590567589,2.717353583,0.021702766,4.728297234,1.590567589,2.717353583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,76,77,306,76.5,0.577350269,76,77,76.5,0.577350269,0,4,0,0.0,0.83827514,0,306,0,0.0,64.1280482
Normal,0.004252911,1.146863937,4.771732092,0.251143794,0.363727701,0.0,0.0,0.0,0.0,0.0,0.004252911,1.146863937,0.251143794,0.363727701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,100,5.0,0.0,0,0,0,0.0,0.0,5,5,5.0,0.0,20,0,0,4.191350227,0.0,100,0,0,20.95675113,0.0
Normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,102,102,102.0,0.0,0,0,0,0.0,0.0,102,102,102.0,0.0,1,0,0,0.0,0.0,102,0,0,0.0,0.0
Normal,0.0,0.0,0.0,0.0,0.0,0.021412849,0.021412849,0.021412849,0.021412849,0.0,0.021412849,0.021412849,0.021412849,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,75,76,151,75.5,0.707106781,75,76,75.5,0.707106781,0,2,0,0.0,93.40120488,0,151,0,0.0,7051.790968
Normal,0.0,0.0,0.0,0.0,0.0,0.016318798,4.007119179,4.071005821,1.35700194,2.295122036,0.016318798,4.007119179,1.35700194,2.295122036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,76,77,306,76.5,0.577350269,76,77,76.5,0.577350269,0,4,0,0.0,0.98255812,0,306,0,0.0,75.16569614
Normal,0.0,0.0,0.0,0.0,0.0,0.011708021,0.011708021,0.011708021,0.011708021,0.0,0.011708021,0.011708021,0.011708021,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,76,77,153,76.5,0.707106781,76,77,76.5,0.707106781,0,2,0,0.0,170.8233686,0,153,0,0.0,13067.9877
Normal,0.0,0.0,0.0,0.0,0.0,4.59073782,4.59073782,4.59073782,4.59073782,0.0,4.59073782,4.59073782,4.59073782,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,68,68,136,68.0,0.0,68,68,68.0,0.0,0,2,0,0.0,0.4356598,0,136,0,0.0,29.62486642
Normal,0.0,0.0,0.0,0.0,0.0,4.762576103,4.762576103,4.762576103,4.762576103,0.0,4.762576103,4.762576103,4.762576103,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,67,67,134,67.0,0.0,67,67,67.0,0.0,0,2,0,0.0,0.419940805,0,134,0,0.0,28.13603394
Normal,0.0,0.0,0.0,0.0,0.0,0.039417028,0.039417028,0.039417028,0.039417028,0.0,0.039417028,0.039417028,0.039417028,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,76,77,153,76.5,0.707106781,76,77,76.5,0.707106781,0,2,0,0.0,50.73952863,0,153,0,0.0,3881.57394
Normal,0.0,0.0,0.0,0.0,0.0,0.049300909,0.049300909,0.049300909,0.049300909,0.0,0.049300909,0.049300909,0.049300909,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,75,76,151,75.5,0.707106781,75,76,75.5,0.707106781,0,2,0,0.0,40.56712846,0,151,0,0.0,3062.818198
Normal,0.0,0.0,0.0,0.0,0.0,4.265625,4.265625,4.265625,4.265625,0.0,4.265625,4.265625,4.265625,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,68,68,136,68.0,0.0,68,68,68.0,0.0,0,2,0,0.0,0.468864469,0,136,0,0.0,31.88278388
Normal,0.011734009,0.786373854,4.499583006,0.281223938,0.276871159,0.0,0.0,0.0,0.0,0.0,0.011734009,0.786373854,0.281223938,0.276871159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,85,5.0,0.0,0,0,0,0.0,0.0,5,5,5.0,0.0,17,0,0,3.778127884,0.0,85,0,0,18.89063942,0.0
Normal,0.0,0.0,0.0,0.0,0.0,0.011954784,4.142662048,4.199454784,1.399818261,2.375429299,0.011954784,4.142662048,1.399818261,2.375429299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,76,77,306,76.5,0.577350269,76,77,76.5,0.577350269,0,4,0,0.0,0.952504551,0,306,0,0.0,72.86659817
Normal,0.0,0.0,0.0,0.0,0.0,0.011705875,0.011705875,0.011705875,0.011705875,0.0,0.011705875,0.011705875,0.011705875,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,76,77,153,76.5,0.707106781,76,77,76.5,0.707106781,0,2,0,0.0,170.8525542,0,153,0,0.0,13070.2204
Normal,0.0,0.0,0.0,0.0,0.0,0.055042028,0.055042028,0.055042028,0.055042028,0.0,0.055042028,0.055042028,0.055042028,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,76,77,153,76.5,0.707106781,76,77,76.5,0.707106781,0,2,0,0.0,36.33588896,0,153,0,0.0,2779.695505
Normal,0.0,0.0,0.0,0.0,0.0,0.049287081,0.049287081,0.049287081,0.049287081,0.0,0.049287081,0.049287081,0.049287081,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,76,77,153,76.5,0.707106781,76,77,76.5,0.707106781,0,2,0,0.0,40.57865157,0,153,0,0.0,3104.266845
Normal,0.0,0.0,0.0,0.0,0.0,0.031942844,4.710245132,4.781943798,1.593981266,2.698766501,0.031942844,4.710245132,1.593981266,2.698766501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,76,77,306,76.5,0.577350269,76,77,76.5,0.577350269,0,4,0,0.0,0.836479892,0,306,0,0.0,63.99071173
Normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,68,68,68,68.0,0.0,68,68,68.0,0.0,0,1,0,0.0,0.0,0,68,0,0.0,0.0
Normal,0.0,0.0,0.0,0.0,0.0,0.011494875,0.011494875,0.011494875,0.011494875,0.0,0.011494875,0.011494875,0.011494875,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,76,77,153,76.5,0.707106781,76,77,76.5,0.707106781,0,2,0,0.0,173.9886907,0,153,0,0.0,13310.13484
Normal,0.011525869,1.039644003,4.67782402,0.275166119,0.344033564,0.0,0.0,0.0,0.0,0.0,0.011525869,1.039644003,0.275166119,0.344033564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,90,5.0,0.0,0,0,0,0.0,0.0,5,5,5.0,0.0,18,0,0,3.847942975,0.0,90,0,0,19.23971488,0.0
Normal,0.0,0.0,0.0,0.0,0.0,0.041720152,0.041720152,0.041720152,0.041720152,0.0,0.041720152,0.041720152,0.041720152,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,76,77,153,76.5,0.707106781,76,77,76.5,0.707106781,0,2,0,0.0,47.93863854,0,153,0,0.0,3667.305849
Normal,0.0,0.0,0.0,0.0,0.0,4.617170811,4.617170811,4.617170811,4.617170811,0.0,4.617170811,4.617170811,4.617170811,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,67,68,135,67.5,0.707106781,67,68,67.5,0.707106781,0,2,0,0.0,0.433165677,0,135,0,0.0,29.23868317
Normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,102,102,102.0,0.0,0,0,0,0.0,0.0,102,102,102.0,0.0,1,0,0,0.0,0.0,102,0,0,0.0,0.0
Normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,68,68,68,68.0,0.0,68,68,68.0,0.0,0,1,0,0.0,0.0,0,68,0,0.0,0.0
Normal,0.0,0.0,0.0,0.0,0.0,0.039417028,0.039417028,0.039417028,0.039417028,0.0,0.039417028,0.039417028,0.039417028,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,76,77,153,76.5,0.707106781,76,77,76.5,0.707106781,0,2,0,0.0,50.73952863,0,153,0,0.0,3881.57394
Normal,0.0,0.0,0.0,0.0,0.0,0.025850058,0.025850058,0.025850058,0.025850058,0.0,0.025850058,0.025850058,0.025850058,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,76,77,153,76.5,0.707106781,76,77,76.5,0.707106781,0,2,0,0.0,77.36943907,0,153,0,0.0,5918.762089
Normal,0.0,0.0,0.0,0.0,0.0,4.00001502,4.00001502,4.00001502,4.00001502,0.0,4.00001502,4.00001502,4.00001502,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,67,68,135,67.5,0.707106781,67,68,67.5,0.707106781,0,2,0,0.0,0.499998125,0,135,0,0.0,33.74987344
Normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,68,68,68,68.0,0.0,68,68,68.0,0.0,0,1,0,0.0,0.0,0,68,0,0.0,0.0
Normal,0.0,0.0,0.0,0.0,0.0,0.011893988,0.011893988,0.011893988,0.011893988,0.0,0.011893988,0.011893988,0.011893988,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,75,76,151,75.5,0.707106781,75,76,75.5,0.707106781,0,2,0,0.0,168.1520094,0,151,0,0.0,12695.47671
Normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,102,102,102,102.0,0.0,102,102,102.0,0.0,0,1,0,0.0,0.0,0,102,0,0.0,0.0
Normal,0.0,0.0,0.0,0.0,0.0,0.011491776,4.613509178,4.636496782,1.545498927,2.656974816,0.011491776,4.613509178,1.545498927,2.656974816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,76,77,306,76.5,0.577350269,76,77,76.5,0.577350269,0,4,0,0.0,0.862720282,0,306,0,0.0,65.99810158
