icmpv6,udp,wpan,src_mac,src_ip,src_port,dst_mac,dst_ip,dst_port,init_ts,last_ts,ts,duration,label
0,1,0,5194122994845447,::212:7401:1:101,5555,5194097224646913,::212:7407:7:707,6666,1153800.0,1153800.0,1622120000000000.0,0,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7405:5:505,6666,1155400.0,1159500.0,1622120000000000.0,4162343,0
0,0,1,0,0,0,0,0,0,1155400.0,1159800.0,1622120000000000.0,4412942,0
1,0,0,5194110109746180,fe80::212:7404:4:404,0,5194135879944714,fe80::212:740a:a:a0a,0,1155700.0,1155700.0,1622120000000000.0,0,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194135879944714,::212:740a:a:a0a,6666,1157000.0,1157000.0,1622120000000000.0,0,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194118699812358,::212:7406:6:606,6666,1157300.0,1162000.0,1622120000000000.0,4691282,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7402:2:202,6666,1157300.0,1161700.0,1622120000000000.0,4344442,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194105814713091,::212:7403:3:303,6666,1158200.0,1162200.0,1622120000000000.0,4033660,0
0,1,0,5194110109746180,::212:7401:1:101,5555,5194097224646913,::212:7404:4:404,6666,1159000.0,1159000.0,1622120000000000.0,0,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194131584911625,::212:7409:9:909,6666,1159400.0,1164100.0,1622120000000000.0,4716711,0
0,1,0,5194122994845447,::212:7401:1:101,5555,5194097224646913,::212:7407:7:707,6666,1159800.0,1163800.0,1622120000000000.0,4039063,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7408:8:808,6666,1161600.0,1165800.0,1622120000000000.0,4273437,0
0,0,1,0,0,0,0,0,0,1161600.0,1165800.0,1622120000000000.0,4273437,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194135879944714,::212:740a:a:a0a,6666,1162100.0,1166600.0,1622120000000000.0,4479600,0
0,1,0,5194140174977803,::212:7401:1:101,5555,5194097224646913,::212:740b:b:b0b,6666,1162400.0,1162500.0,1622120000000000.0,42002,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7405:5:505,6666,1164100.0,1168100.0,1622120000000000.0,4011486,0
0,1,0,5194110109746180,::212:7401:1:101,5555,5194097224646913,::212:7404:4:404,6666,1164700.0,1169000.0,1622120000000000.0,4239176,0
1,0,0,5194114404779269,fe80::212:7405:5:505,0,5194135879944714,fe80::212:740a:a:a0a,0,1165800.0,1165800.0,1622120000000000.0,0,0
0,0,1,0,0,0,0,0,0,1166600.0,1171500.0,1622120000000000.0,4929686,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194105814713091,::212:7403:3:303,6666,1166700.0,1171700.0,1622120000000000.0,4971160,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7402:2:202,6666,1166900.0,1166900.0,1622120000000000.0,55380,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194118699812358,::212:7406:6:606,6666,1167000.0,1171200.0,1622120000000000.0,4197969,0
0,1,0,5194140174977803,::212:7401:1:101,5555,5194097224646913,::212:740b:b:b0b,6666,1167400.0,1172200.0,1622120000000000.0,4815420,0
0,1,0,5194122994845447,::212:7401:1:101,5555,5194097224646913,::212:7407:7:707,6666,1168400.0,1173300.0,1622120000000000.0,4906230,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194131584911625,::212:7409:9:909,6666,1169100.0,1173300.0,1622120000000000.0,4208918,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7408:8:808,6666,1170900.0,1170900.0,1622120000000000.0,0,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194135879944714,::212:740a:a:a0a,6666,1171500.0,1175500.0,1622120000000000.0,3984376,0
0,0,1,0,0,0,0,0,0,1171700.0,1176500.0,1622120000000000.0,4837502,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7402:2:202,6666,1172000.0,1176500.0,1622120000000000.0,4534920,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7405:5:505,6666,1173000.0,1173000.0,1622120000000000.0,11438,0
0,1,0,5194110109746180,::212:7401:1:101,5555,5194097224646913,::212:7404:4:404,6666,1174000.0,1174000.0,1622120000000000.0,0,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194118699812358,::212:7406:6:606,6666,1175100.0,1175200.0,1622120000000000.0,41718,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7408:8:808,6666,1176100.0,1176100.0,1622120000000000.0,0,0
0,1,0,5194140174977803,::212:7401:1:101,5555,5194097224646913,::212:740b:b:b0b,6666,1176300.0,1176300.0,1622120000000000.0,47227,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194105814713091,::212:7403:3:303,6666,1176800.0,1181100.0,1622120000000000.0,4290176,0
0,0,1,0,0,0,0,0,0,1176800.0,1181500.0,1622120000000000.0,4670048,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194131584911625,::212:7409:9:909,6666,1177200.0,1177300.0,1622120000000000.0,29210,0
0,1,0,5194122994845447,::212:7401:1:101,5555,5194097224646913,::212:7407:7:707,6666,1177700.0,1177700.0,1622120000000000.0,0,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7405:5:505,6666,1178300.0,1178400.0,1622120000000000.0,21703,0
0,1,0,5194110109746180,::212:7401:1:101,5555,5194097224646913,::212:7404:4:404,6666,1179300.0,1183400.0,1622120000000000.0,4143639,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194135879944714,::212:740a:a:a0a,6666,1180100.0,1185000.0,1622120000000000.0,4937501,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194118699812358,::212:7406:6:606,6666,1181200.0,1186100.0,1622120000000000.0,4955796,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7402:2:202,6666,1181400.0,1185400.0,1622120000000000.0,4016318,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7408:8:808,6666,1181400.0,1181400.0,1622120000000000.0,0,0
0,1,0,5194140174977803,::212:7401:1:101,5555,5194097224646913,::212:740b:b:b0b,6666,1182100.0,1186700.0,1622120000000000.0,4570679,0
0,0,1,0,0,0,0,0,0,1182100.0,1186900.0,1622120000000000.0,4772656,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194131584911625,::212:7409:9:909,6666,1183200.0,1188200.0,1622120000000000.0,4951099,0
1,0,0,5194122994845447,fe80::212:7407:7:707,0,5194135879944714,fe80::212:740a:a:a0a,0,1183400.0,1183400.0,1622120000000000.0,0,0
0,1,0,5194122994845447,::212:7401:1:101,5555,5194097224646913,::212:7407:7:707,6666,1183600.0,1187900.0,1622120000000000.0,4351546,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7405:5:505,6666,1183800.0,1183800.0,1622120000000000.0,45140,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194105814713091,::212:7403:3:303,6666,1186500.0,1191500.0,1622120000000000.0,4999942,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7408:8:808,6666,1186900.0,1191500.0,1622120000000000.0,4562500,0
1,0,0,5194127289878536,fe80::212:7408:8:808,0,5194135879944714,fe80::212:740a:a:a0a,0,1187800.0,1187800.0,1622120000000000.0,0,0
0,0,1,0,0,0,0,0,0,1187800.0,1192700.0,1622120000000000.0,4894240,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7405:5:505,6666,1189200.0,1194100.0,1622120000000000.0,4974828,0
0,1,0,5194110109746180,::212:7401:1:101,5555,5194097224646913,::212:7404:4:404,6666,1189200.0,1193400.0,1622120000000000.0,4148454,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7402:2:202,6666,1190000.0,1195000.0,1622120000000000.0,4992881,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194135879944714,::212:740a:a:a0a,6666,1190100.0,1190100.0,1622120000000000.0,0,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194118699812358,::212:7406:6:606,6666,1191200.0,1195900.0,1622120000000000.0,4725263,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194105814713091,::212:7403:3:303,6666,1191600.0,1196300.0,1622120000000000.0,4759356,0
0,1,0,5194140174977803,::212:7401:1:101,5555,5194097224646913,::212:740b:b:b0b,6666,1192600.0,1192600.0,1622120000000000.0,55059,0
0,1,0,5194122994845447,::212:7401:1:101,5555,5194097224646913,::212:7407:7:707,6666,1192700.0,1192700.0,1622120000000000.0,0,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194131584911625,::212:7409:9:909,6666,1193300.0,1198100.0,1622120000000000.0,4790055,0
0,0,1,0,0,0,0,0,0,1193300.0,1198100.0,1622120000000000.0,4790087,0
1,0,0,18446744073709551615,fe80::212:7409:9:909,0,5194131584911625,ff02::1a,0,1195300.0,1195300.0,1622120000000000.0,0,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194135879944714,::212:740a:a:a0a,6666,1195600.0,1200600.0,1622120000000000.0,4999980,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7408:8:808,6666,1196700.0,1196700.0,1622120000000000.0,0,0
0,1,0,5194140174977803,::212:7401:1:101,5555,5194097224646913,::212:740b:b:b0b,6666,1197900.0,1197900.0,1622120000000000.0,15978,0
0,1,0,5194110109746180,::212:7401:1:101,5555,5194097224646913,::212:7404:4:404,6666,1198000.0,1202000.0,1622120000000000.0,4000001,0
0,1,0,5194122994845447,::212:7401:1:101,5555,5194097224646913,::212:7407:7:707,6666,1198600.0,1198600.0,1622120000000000.0,0,0
0,0,1,0,0,0,0,0,0,1198600.0,1202500.0,1622120000000000.0,3863324,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7405:5:505,6666,1199800.0,1204100.0,1622120000000000.0,4373266,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7402:2:202,6666,1200000.0,1204300.0,1622120000000000.0,4321005,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194105814713091,::212:7403:3:303,6666,1200400.0,1200400.0,1622120000000000.0,11659,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194118699812358,::212:7406:6:606,6666,1200700.0,1205000.0,1622120000000000.0,4321584,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7408:8:808,6666,1202500.0,1206800.0,1622120000000000.0,4331145,0
0,1,0,5194140174977803,::212:7401:1:101,5555,5194097224646913,::212:740b:b:b0b,6666,1203700.0,1203800.0,1622120000000000.0,39414,0
0,0,1,0,0,0,0,0,0,1203700.0,1206800.0,1622120000000000.0,3116309,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194131584911625,::212:7409:9:909,6666,1203900.0,1203900.0,1622120000000000.0,44834,0
0,1,0,5194122994845447,::212:7401:1:101,5555,5194097224646913,::212:7407:7:707,6666,1204200.0,1204200.0,1622120000000000.0,0,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194135879944714,::212:740a:a:a0a,6666,1205400.0,1209400.0,1622120000000000.0,4070312,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194105814713091,::212:7403:3:303,6666,1206200.0,1210800.0,1622120000000000.0,4588363,0
0,1,0,5194110109746180,::212:7401:1:101,5555,5194097224646913,::212:7404:4:404,6666,1206800.0,1211700.0,1622120000000000.0,4835922,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194131584911625,::212:7409:9:909,6666,1209200.0,1209300.0,1622120000000000.0,22327,0
0,0,1,0,0,0,0,0,0,1209200.0,1214200.0,1622120000000000.0,4903369,0
0,1,0,5194140174977803,::212:7401:1:101,5555,5194097224646913,::212:740b:b:b0b,6666,1209300.0,1213900.0,1622120000000000.0,4596351,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7405:5:505,6666,1209500.0,1214100.0,1622120000000000.0,4646703,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7402:2:202,6666,1209800.0,1214800.0,1622120000000000.0,4999981,0
0,1,0,5194122994845447,::212:7401:1:101,5555,5194097224646913,::212:7407:7:707,6666,1210200.0,1210200.0,1622120000000000.0,0,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194118699812358,::212:7406:6:606,6666,1210700.0,1215600.0,1622120000000000.0,4895842,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7408:8:808,6666,1212300.0,1216700.0,1622120000000000.0,4315532,0
0,0,1,0,0,0,0,0,0,1214800.0,1219600.0,1622120000000000.0,4863080,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7402:2:202,6666,1214800.0,1219500.0,1622120000000000.0,4742187,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194131584911625,::212:7409:9:909,6666,1215100.0,1215100.0,1622120000000000.0,13586,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194135879944714,::212:740a:a:a0a,6666,1215300.0,1219800.0,1622120000000000.0,4546875,0
0,1,0,5194122994845447,::212:7401:1:101,5555,5194097224646913,::212:7407:7:707,6666,1216000.0,1216000.0,1622120000000000.0,0,0
1,0,0,5194140174977803,fe80::212:7409:9:909,0,5194131584911625,fe80::212:740b:b:b0b,0,1216300.0,1216300.0,1622120000000000.0,0,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194105814713091,::212:7403:3:303,6666,1216700.0,1216700.0,1622120000000000.0,25848,0
0,1,0,5194110109746180,::212:7401:1:101,5555,5194097224646913,::212:7404:4:404,6666,1217000.0,1217000.0,1622120000000000.0,0,0
0,1,0,5194140174977803,::212:7401:1:101,5555,5194097224646913,::212:740b:b:b0b,6666,1218000.0,1218000.0,1622120000000000.0,47228,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7405:5:505,6666,1219600.0,1224400.0,1622120000000000.0,4810766,0
0,0,1,0,0,0,0,0,0,1219800.0,1224800.0,1622120000000000.0,4923803,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194131584911625,::212:7409:9:909,6666,1220600.0,1224800.0,1622120000000000.0,4180589,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194118699812358,::212:7406:6:606,6666,1220600.0,1220700.0,1622120000000000.0,53530,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7408:8:808,6666,1221200.0,1225400.0,1622120000000000.0,4156266,0
0,1,0,5194122994845447,::212:7401:1:101,5555,5194097224646913,::212:7407:7:707,6666,1221700.0,1226400.0,1622120000000000.0,4713968,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194105814713091,::212:7403:3:303,6666,1222000.0,1222100.0,1622120000000000.0,11765,0
0,1,0,5194110109746180,::212:7401:1:101,5555,5194097224646913,::212:7404:4:404,6666,1222500.0,1222500.0,1622120000000000.0,0,0
0,1,0,5194140174977803,::212:7401:1:101,5555,5194097224646913,::212:740b:b:b0b,6666,1223200.0,1227300.0,1622120000000000.0,4081981,0
1,0,0,5194105814713091,fe80::212:7403:3:303,0,5194131584911625,fe80::212:7409:9:909,0,1223200.0,1223200.0,1622120000000000.0,0,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7402:2:202,6666,1223600.0,1223600.0,1622120000000000.0,47568,0
1,0,0,5194118699812358,fe80::212:7406:6:606,0,5194131584911625,fe80::212:7409:9:909,0,1224200.0,1224200.0,1622120000000000.0,0,0
0,0,1,0,0,0,0,0,0,1225400.0,1230400.0,1622120000000000.0,4975088,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194135879944714,::212:740a:a:a0a,6666,1225800.0,1225800.0,1622120000000000.0,0,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194118699812358,::212:7406:6:606,6666,1225800.0,1230400.0,1622120000000000.0,4565157,0
1,0,0,5194127289878536,fe80::212:7404:4:404,0,5194110109746180,fe80::212:7408:8:808,0,1226600.0,1226600.0,1622120000000000.0,0,0
1,0,0,5194101519680002,fe80::212:7402:2:202,0,5194135879944714,fe80::212:740a:a:a0a,0,1226900.0,1226900.0,1622120000000000.0,0,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194105814713091,::212:7403:3:303,6666,1227800.0,1232400.0,1622120000000000.0,4583128,0
0,1,0,5194110109746180,::212:7401:1:101,5555,5194097224646913,::212:7404:4:404,6666,1227800.0,1232800.0,1622120000000000.0,4960938,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7405:5:505,6666,1229200.0,1229300.0,1622120000000000.0,45155,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7408:8:808,6666,1229400.0,1233400.0,1622120000000000.0,4004781,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7402:2:202,6666,1229500.0,1229500.0,1622120000000000.0,47582,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194131584911625,::212:7409:9:909,6666,1230000.0,1234100.0,1622120000000000.0,4115163,0
0,0,1,0,0,0,0,0,0,1230400.0,1235200.0,1622120000000000.0,4781218,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194135879944714,::212:740a:a:a0a,6666,1231100.0,1231100.0,1622120000000000.0,0,0
0,1,0,5194122994845447,::212:7401:1:101,5555,5194097224646913,::212:7407:7:707,6666,1231700.0,1236300.0,1622120000000000.0,4562499,0
0,1,0,5194140174977803,::212:7401:1:101,5555,5194097224646913,::212:740b:b:b0b,6666,1232000.0,1236400.0,1622120000000000.0,4476915,0
1,0,0,5194140174977803,fe80::212:7406:6:606,0,5194118699812358,fe80::212:740b:b:b0b,0,1234100.0,1234100.0,1622120000000000.0,0,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7405:5:505,6666,1235000.0,1239800.0,1622120000000000.0,4740451,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194118699812358,::212:7406:6:606,6666,1235100.0,1235200.0,1622120000000000.0,26108,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7402:2:202,6666,1235400.0,1235400.0,1622120000000000.0,55381,0
0,0,1,0,0,0,0,0,0,1235400.0,1239800.0,1622120000000000.0,4375691,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194105814713091,::212:7403:3:303,6666,1236500.0,1236500.0,1622120000000000.0,11767,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194135879944714,::212:740a:a:a0a,6666,1236900.0,1236900.0,1622120000000000.0,0,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7408:8:808,6666,1238400.0,1238400.0,1622120000000000.0,0,0
0,1,0,5194110109746180,::212:7401:1:101,5555,5194097224646913,::212:7404:4:404,6666,1238400.0,1242800.0,1622120000000000.0,4359375,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194131584911625,::212:7409:9:909,6666,1238700.0,1243200.0,1622120000000000.0,4482337,0
0,1,0,5194140174977803,::212:7401:1:101,5555,5194097224646913,::212:740b:b:b0b,6666,1240500.0,1244900.0,1622120000000000.0,4422244,0
0,0,1,0,0,0,0,0,0,1240500.0,1244900.0,1622120000000000.0,4422307,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7402:2:202,6666,1240700.0,1240800.0,1622120000000000.0,47568,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194118699812358,::212:7406:6:606,6666,1240800.0,1240900.0,1622120000000000.0,91209,0
0,1,0,5194122994845447,::212:7401:1:101,5555,5194097224646913,::212:7407:7:707,6666,1241100.0,1246000.0,1622120000000000.0,4937500,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194105814713091,::212:7403:3:303,6666,1241700.0,1245900.0,1622120000000000.0,4111801,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194135879944714,::212:740a:a:a0a,6666,1242400.0,1247000.0,1622120000000000.0,4554800,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7408:8:808,6666,1243800.0,1248600.0,1622120000000000.0,4776471,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7405:5:505,6666,1244400.0,1244400.0,1622120000000000.0,21703,0
0,0,1,0,0,0,0,0,0,1245800.0,1250700.0,1622120000000000.0,4853713,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194118699812358,::212:7406:6:606,6666,1246100.0,1246100.0,1622120000000000.0,44294,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7402:2:202,6666,1246500.0,1246600.0,1622120000000000.0,47570,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194131584911625,::212:7409:9:909,6666,1247300.0,1251400.0,1622120000000000.0,4138601,0
0,1,0,5194110109746180,::212:7401:1:101,5555,5194097224646913,::212:7404:4:404,6666,1248200.0,1252800.0,1622120000000000.0,4632813,0
0,1,0,5194140174977803,::212:7401:1:101,5555,5194097224646913,::212:740b:b:b0b,6666,1249100.0,1253600.0,1622120000000000.0,4531604,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7405:5:505,6666,1250300.0,1254800.0,1622120000000000.0,4451391,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194105814713091,::212:7403:3:303,6666,1250500.0,1255000.0,1622120000000000.0,4502412,0
0,1,0,5194122994845447,::212:7401:1:101,5555,5194097224646913,::212:7407:7:707,6666,1250700.0,1250700.0,1622120000000000.0,0,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194135879944714,::212:740a:a:a0a,6666,1251100.0,1251100.0,1622120000000000.0,0,0
0,0,1,0,0,0,0,0,0,1251100.0,1255900.0,1622120000000000.0,4798722,0
1,0,0,5194122994845447,fe80::212:7407:7:707,0,5194127289878536,fe80::212:7408:8:808,0,1251700.0,1251700.0,1622120000000000.0,0,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194118699812358,::212:7406:6:606,6666,1251700.0,1255900.0,1622120000000000.0,4221407,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7402:2:202,6666,1252100.0,1256600.0,1622120000000000.0,4566202,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7408:8:808,6666,1253700.0,1258100.0,1622120000000000.0,4348496,0
1,0,0,5194114404779269,fe80::212:7401:1:101,0,5194097224646913,fe80::212:7405:5:505,0,1255600.0,1255600.0,1622120000000000.0,0,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194131584911625,::212:7409:9:909,6666,1255800.0,1260000.0,1622120000000000.0,4216711,0
0,1,0,5194122994845447,::212:7401:1:101,5555,5194097224646913,::212:7407:7:707,6666,1255900.0,1255900.0,1622120000000000.0,0,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194135879944714,::212:740a:a:a0a,6666,1256400.0,1260400.0,1622120000000000.0,4070313,0
0,0,1,0,0,0,0,0,0,1256400.0,1260800.0,1622120000000000.0,4433769,0
0,1,0,5194110109746180,::212:7401:1:101,5555,5194097224646913,::212:7404:4:404,6666,1258300.0,1263000.0,1622120000000000.0,4749984,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194105814713091,::212:7403:3:303,6666,1259100.0,1263200.0,1622120000000000.0,4158675,0
0,1,0,5194140174977803,::212:7401:1:101,5555,5194097224646913,::212:740b:b:b0b,6666,1259300.0,1259300.0,1622120000000000.0,39415,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7405:5:505,6666,1260300.0,1264800.0,1622120000000000.0,4482656,0
1,0,0,5194110109746180,fe80::212:7404:4:404,0,5194127289878536,fe80::212:7408:8:808,0,1260300.0,1260300.0,1622120000000000.0,0,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7402:2:202,6666,1260800.0,1260800.0,1622120000000000.0,11535,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194118699812358,::212:7406:6:606,6666,1261400.0,1265900.0,1622120000000000.0,4557344,0
0,0,1,0,0,0,0,0,0,1261400.0,1266200.0,1622120000000000.0,4846099,0
0,1,0,5194122994845447,::212:7401:1:101,5555,5194097224646913,::212:7407:7:707,6666,1261800.0,1266200.0,1622120000000000.0,4390625,0
1,0,0,5194118699812358,fe80::212:7406:6:606,0,5194131584911625,fe80::212:7409:9:909,0,1261900.0,1261900.0,1622120000000000.0,0,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7408:8:808,6666,1263500.0,1268300.0,1622120000000000.0,4843734,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194131584911625,::212:7409:9:909,6666,1264500.0,1264500.0,1622120000000000.0,37024,0
0,1,0,5194140174977803,::212:7401:1:101,5555,5194097224646913,::212:740b:b:b0b,6666,1264800.0,1264800.0,1622120000000000.0,15977,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194135879944714,::212:740a:a:a0a,6666,1265100.0,1269600.0,1622120000000000.0,4445312,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7402:2:202,6666,1266000.0,1270100.0,1622120000000000.0,4117895,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194105814713091,::212:7403:3:303,6666,1267600.0,1271800.0,1622120000000000.0,4197723,0
0,0,1,0,0,0,0,0,0,1267600.0,1272100.0,1622120000000000.0,4517728,0
0,1,0,5194110109746180,::212:7401:1:101,5555,5194097224646913,::212:7404:4:404,6666,1268800.0,1273500.0,1622120000000000.0,4703110,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7405:5:505,6666,1269300.0,1269400.0,1622120000000000.0,32074,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194131584911625,::212:7409:9:909,6666,1270000.0,1270000.0,1622120000000000.0,11949,0
0,1,0,5194140174977803,::212:7401:1:101,5555,5194097224646913,::212:740b:b:b0b,6666,1270200.0,1274700.0,1622120000000000.0,4500354,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194118699812358,::212:7406:6:606,6666,1271500.0,1271600.0,1622120000000000.0,49532,0
0,1,0,5194122994845447,::212:7401:1:101,5555,5194097224646913,::212:7407:7:707,6666,1272100.0,1276100.0,1622120000000000.0,4039062,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7408:8:808,6666,1273200.0,1273200.0,1622120000000000.0,0,0
0,0,1,0,0,0,0,0,0,1273200.0,1278200.0,1622120000000000.0,4939651,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194135879944714,::212:740a:a:a0a,6666,1273700.0,1277800.0,1622120000000000.0,4101562,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7402:2:202,6666,1274800.0,1279300.0,1622120000000000.0,4477255,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7405:5:505,6666,1275100.0,1280100.0,1622120000000000.0,4992187,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194131584911625,::212:7409:9:909,6666,1275500.0,1279900.0,1622120000000000.0,4482335,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194105814713091,::212:7403:3:303,6666,1276200.0,1276300.0,1622120000000000.0,18036,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194118699812358,::212:7406:6:606,6666,1277000.0,1277100.0,1622120000000000.0,18282,0
0,1,0,5194110109746180,::212:7401:1:101,5555,5194097224646913,::212:7404:4:404,6666,1278200.0,1278200.0,1622120000000000.0,0,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7408:8:808,6666,1278400.0,1283200.0,1622120000000000.0,4843750,0
